iter	Passed	Remaining
1687	5417	1001
1688	5420	998
1689	5422	994
1690	5425	991
1691	5428	988
1692	5431	984
1693	5433	981
1694	5436	978
1695	5439	975
1696	5442	971
1697	5444	968
1698	5447	965
1699	5450	961
1700	5453	958
1701	5456	955
1702	5459	952
1703	5462	948
1704	5465	945
1705	5468	942
1706	5471	939
1707	5475	936
1708	5478	932
1709	5480	929
1710	5483	926
1711	5486	923
1712	5489	919
1713	5492	916
1714	5496	913
1715	5500	910
1716	5503	907
1717	5507	903
1718	5510	900
1719	5513	897
1720	5517	894
1721	5520	891
1722	5523	887
1723	5526	884
1724	5529	881
1725	5532	878
1726	5535	875
1727	5538	871
1728	5541	868
1729	5544	865
1730	5547	862
1731	5551	858
1732	5555	855
1733	5558	852
1734	5562	849
1735	5565	846
1736	5568	843
1737	5571	839
1738	5574	836
1739	5577	833
1740	5580	830
1741	5583	826
1742	5586	823
1743	5590	820
1744	5593	817
1745	5596	814
1746	5599	810
1747	5603	807
1748	5606	804
1749	5609	801
1750	5612	798
1751	5615	794
1752	5618	791
1753	5621	788
1754	5624	785
1755	5627	782
1756	5631	778
1757	5634	775
1758	5638	772
1759	5642	769
1760	5645	766
1761	5649	763
1762	5653	759
1763	5656	756
1764	5660	753
1765	5664	750
1766	5668	747
1767	5671	744
1768	5675	741
1769	5678	737
1770	5682	734
1771	5685	731
1772	5688	728
1773	5691	725
1774	5694	721
1775	5697	718
1776	5700	715
1777	5703	712
1778	5705	708
1779	5708	705
1780	5711	702
1781	5714	699
1782	5716	695
1783	5719	692
1784	5722	689
1785	5724	685
1786	5727	682
1787	5730	679
1788	5733	676
1789	5736	672
1790	5738	669
1791	5741	666
1792	5744	663
1793	5746	659
1794	5749	656
1795	5752	653
1796	5755	650
1797	5758	646
1798	5760	643
1799	5763	640
1800	5766	637
1801	5769	633
1802	5772	630
1803	5774	627
1804	5777	624
1805	5780	620
1806	5782	617
1807	5785	614
1808	5788	611
1809	5791	607
1810	5794	604
1811	5796	601
1812	5799	598
1813	5802	595
1814	5805	591
1815	5808	588
1816	5811	585
1817	5814	582
1818	5816	578
1819	5819	575
1820	5822	572
1821	5825	569
1822	5827	565
1823	5831	562
1824	5834	559
1825	5837	556
1826	5841	553
1827	5844	549
1828	5847	546
1829	5850	543
1830	5853	540
1831	5856	537
1832	5858	533
1833	5861	530
1834	5864	527
1835	5867	524
1836	5870	520
1837	5872	517
1838	5875	514
1839	5878	511
1840	5881	507
1841	5883	504
1842	5886	501
1843	5889	498
1844	5892	494
1845	5894	491
1846	5897	488
1847	5900	485
1848	5903	482
1849	5905	478
1850	5908	475
1851	5911	472
1852	5914	469
1853	5916	465
1854	5919	462
1855	5922	459
1856	5925	456
1857	5927	453
1858	5930	449
1859	5933	446
1860	5936	443
1861	5939	440
1862	5941	436
1863	5944	433
1864	5947	430
1865	5950	427
1866	5952	424
1867	5955	420
1868	5958	417
1869	5960	414
1870	5963	411
1871	5966	407
1872	5969	404
1873	5972	401
1874	5974	398
1875	5978	395
1876	5981	391
1877	5984	388
1878	5987	385
1879	5991	382
1880	5994	379
1881	5997	376
1882	6000	372
1883	6003	369
1884	6006	366
1885	6010	363
1886	6014	360
1887	6017	356
1888	6020	353
1889	6022	350
1890	6025	347
1891	6028	344
1892	6031	340
1893	6034	337
1894	6036	334
1895	6039	331
1896	6042	328
1897	6045	324
1898	6047	321
1899	6050	318
1900	6053	315
1901	6056	312
1902	6059	308
1903	6061	305
1904	6064	302
1905	6067	299
1906	6069	296
1907	6072	292
1908	6075	289
1909	6077	286
1910	6080	283
1911	6083	279
1912	6086	276
1913	6088	273
1914	6091	270
1915	6094	267
1916	6096	263
1917	6099	260
1918	6102	257
1919	6104	254
1920	6107	251
1921	6110	247
1922	6112	244
1923	6115	241
1924	6118	238
1925	6121	235
1926	6123	231
1927	6126	228
1928	6130	225
1929	6133	222
1930	6136	219
1931	6140	216
1932	6143	212
1933	6146	209
1934	6149	206
1935	6152	203
1936	6157	200
1937	6161	197
1938	6164	193
1939	6167	190
1940	6170	187
1941	6173	184
1942	6176	181
1943	6179	178
1944	6182	174
1945	6185	171
1946	6188	168
1947	6191	165
1948	6193	162
1949	6196	158
1950	6198	155
1951	6201	152
1952	6204	149
1953	6206	146
1954	6209	142
1955	6212	139
1956	6214	136
1957	6217	133
1958	6220	130
1959	6223	127
1960	6225	123
1961	6228	120
1962	6231	117
1963	6234	114
1964	6237	111
1965	6240	107
1966	6242	104
1967	6245	101
1968	6248	98
1969	6251	95
1970	6253	92
1971	6256	88
1972	6259	85
1973	6262	82
1974	6265	79
1975	6267	76
1976	6270	72
1977	6273	69
1978	6275	66
1979	6278	63
1980	6281	60
1981	6284	57
1982	6286	53
1983	6289	50
1984	6292	47
1985	6295	44
1986	6297	41
1987	6300	38
1988	6304	34
1989	6307	31
1990	6310	28
1991	6313	25
1992	6317	22
1993	6320	19
1994	6324	15
1995	6326	12
1996	6330	9
1997	6333	6
1998	6337	3
1999	6340	0
